Year,NetId,DistrictId,AgencyType,DistrictName,SchoolId,SchoolName,HSStatus,NumHSGrads,NumCollEnrolled,PctCollEnrolled,ACT_NumTested,MeanACT_Eng,MeanACT_Math,MeanACT_Read,MeanACT_Sci,MeanACT_Composite,ACT_PctCollReady_Eng,ACT_PctCollReady_Math,ACT_PctCollReady_Read,ACT_PctCollReady_Sci,ACT_PctCollReady_Composite,Totalpop,under24pct,TotalStudents,FrplStudents,FemaleStudents,AmInStudents,AsianStudents,HispanicStudents,BlackStudents,WhiteStudents,IslandStudents,MultiraceStudents,TchrRatio,GradRate5Yr,HSGrad4Yr_Overall_Numerator,HSGrad4Yr_Overall_Denominator,HSGrad4Yr_Overall_Rate,HSGrad4Yr_FreeReduced_Numerator,HSGrad4Yr_FreeReduced_Denominator,HSGrad4Yr_FreeReduced_Rate,HSGrad4Yr_AfricanAmerican_Numerator,HSGrad4Yr_AfricanAmerican_Denominator,HSGrad4Yr_AfricanAmerican_Rate,HSGrad4Yr_Hispanic_Numerator,HSGrad4Yr_Hispanic_Denominator,HSGrad4Yr_Hispanic_Rate,HSGrad4Yr_AmIn_Numerator,HSGrad4Yr_AmIn_Denominator,HSGrad4Yr_AmIn_Rate,HSGrad4Yr_Asian_Numerator,HSGrad4Yr_Asian_Denominator,HSGrad4Yr_Asian_Rate,HSGrad4Yr_White_Numerator,HSGrad4Yr_White_Denominator,HSGrad4Yr_White_Rate,HSGrad4Yr_Multirace_Numerator,HSGrad4Yr_Multirace_Denominator,HSGrad4Yr_Multirace_Rate,HSGrad4Yr_IEP_Numerator,HSGrad4Yr_IEP_Denominator,HSGrad4Yr_IEP_Rate,HSGrad4Yr_ELL_Numerator,HSGrad4Yr_ELL_Denominator,HSGrad4Yr_ELL_Rate,HSGrad4Yr_Migrant_Numerator,HSGrad4Yr_Migrant_Denominator,HSGrad4Yr_Migrant_Rate,HSGrad4Yr_Female_Numerator,HSGrad4Yr_Female_Denominator,HSGrad4Yr_Female_Rate,HSGrad4Yr_Male_Numerator,HSGrad4Yr_Male_Denominator,HSGrad4Yr_Male_Rate,HSGrad4Yr_Islander_Numerator,HSGrad4Yr_Islander_Denominator,HSGrad4Yr_Islander_Rate,HSGrad4Yr_Homeless_Numerator,HSGrad4Yr_Homeless_Denominator,HSGrad4Yr_Homeless_Rate,HSGrad4Yr_FosterCare_Numerator,HSGrad4Yr_FosterCare_Denominator,HSGrad4Yr_FosterCare_Rate,Gr4Math_NumEnrolled,Gr4Read_NumEnrolled,Gr8Math_NumEnrolled,Gr8Read_NumEnrolled,Gr4Math_NumFullAcadYear,Gr4Read_NumFullAcadYear,Gr8Math_NumFullAcadYear,Gr8Read_NumFullAcadYear,Gr4Math_NumTested,Gr4Read_NumTested,Gr8Math_NumTested,Gr8Read_NumTested,Gr4Math_PartRate,Gr4Read_PartRate,Gr8Math_PartRate,Gr8Read_PartRate,Gr4Math_NumNotProficient,Gr4Read_NumNotProficient,Gr8Math_NumNotProficient,Gr8Read_NumNotProficient,Gr4Math_NumProficient,Gr4Read_NumProficient,Gr8Math_NumProficient,Gr8Read_NumProficient,Gr4Math_PctProficient,Gr4Read_PctProficient,Gr8Math_PctProficient,Gr8Read_PctProficient
2003,,7029,,WILLIAMSBURG,70290109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,89,89,84,84,84,84,76,78,89,89,82,84,100,100,97.61904762,100,,,,,71,67,60,54,84.52380952,79.76190476,78.94736842,69.23076923
2003,,7038,,WILTON,70380109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70,70,77,77,70,70,77,77,70,70,77,77,100,100,100,100,,,,,52,53,55,58,74.28571429,75.71428571,71.42857143,75.32467532
2003,,7047,,WINFIELD-MT UNION,70470172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26,26,39,39,24,24,35,35,26,26,37,37,100,100,94.87179487,94.87179487,,,,,18,17,23,19,75,70.83333333,65.71428571,54.28571429
2003,,7056,,WINTERSET,70560109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,119,135,136,106,106,121,122,119,119,135,136,100,100,100,100,,,,,77,86,89,92,72.64150943,81.13207547,73.55371901,75.40983607
2003,,7056,,WINTERSET,70560118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119,119,135,136,106,106,121,122,119,119,135,136,100,100,100,100,,,,,77,86,89,92,72.64150943,81.13207547,73.55371901,75.40983607
2003,,7083,,WODEN-CRYSTAL LAKE COMM SCHOOL DISTRICT,70830172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11,11,,,,11,,,11,11,,,100,100,,,,,,,,11,,,,100,,
2003,,7092,,WOODBINE,70920109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,26,32,32,25,26,32,32,25,26,32,32,100,100,100,100,,,,,19,22,17,15,76,84.61538462,53.125,46.875
2003,,7098,,WOODBURY CENTRAL,70980109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,45,45,46,46,41,41,50,50,45,45,100,100,100,100,,,,,39,40,30,29,84.7826087,86.95652174,73.17073171,70.73170732
2003,,7110,,WOODWARD-GRANGER,71100109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,37,50,50,33,33,50,50,37,37,50,50,100,100,100,100,,,,,32,28,36,39,96.96969697,84.84848485,72,78
2003,,7110,,WOODWARD-GRANGER,71100118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,37,50,50,33,33,50,50,37,37,50,50,100,100,100,100,,,,,32,28,36,39,96.96969697,84.84848485,72,78
2003,,7110,,WOODWARD-GRANGER,71100996,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,37,37,50,50,33,33,50,50,37,37,50,50,100,100,100,100,,,,,32,28,36,39,96.96969697,84.84848485,72,78
2004,,9,,AGWSR,90109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,47,60,60,47,47,60,60,47,47,60,60,100,100,100,100,,,,,35,35,46,42,74.46808511,74.46808511,76.66666667,70
2004,,18,,ADAIR-CASEY COMM SCHOOL DISTRICT,180172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,26,26,20,20,23,23,20,20,25,25,100,100,96.15384615,96.15384615,,,,,17,14,15,14,85,70,65.2173913,60.86956522
2004,,27,,ADEL-DESOTO-MINBURN COMMUNITY SCHOOL DISTRICT (0027),270172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,121,121,126,126,107,107,115,115,121,121,123,123,100,100,97.61904762,97.61904762,,,,,91,90,81,80,85.04672897,84.11214953,70.43478261,69.56521739
2004,,63,,AKRON WESTFIELD,630172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,53,48,53,53,52,48,53,53,52,48,53,53,98.11320755,100,100,100,,,,,40,36,42,38,76.92307692,75,79.24528302,71.69811321
2004,,81,,ALBIA,810109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100,100,99,99,90,90,89,89,100,100,99,99,100,100,100,100,,,,,66,67,57,58,73.33333333,74.44444444,64.04494382,65.16853933
2004,,99,,ALBURNETT,990172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,41,48,48,38,38,46,46,41,41,48,48,100,100,100,100,,,,,34,33,38,31,89.47368421,86.84210526,82.60869565,67.39130435
2004,,126,,ALGONA,1260109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,86,112,112,81,81,107,106,86,86,112,111,100,100,100,99.10714286,,,,,61,68,91,94,75.30864198,83.95061728,85.04672897,88.67924528
2004,,126,,ALGONA,1260118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86,86,112,112,81,81,107,106,86,86,112,111,100,100,100,99.10714286,,,,,61,68,91,94,75.30864198,83.95061728,85.04672897,88.67924528
2004,,135,,ALLAMAKEE,1350109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,97,141,141,92,92,137,137,97,97,140,141,100,100,99.29078014,100,,,,,74,73,110,105,80.43478261,79.34782609,80.2919708,76.64233577
2004,,135,,ALLAMAKEE,1350118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97,97,141,141,92,92,137,137,97,97,140,141,100,100,99.29078014,100,,,,,74,73,110,105,80.43478261,79.34782609,80.2919708,76.64233577
2004,,171,,ALTA,1710172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,48,48,50,50,39,39,43,43,48,48,50,50,100,100,100,100,,,,,32,30,35,36,82.05128205,76.92307692,81.39534884,83.72093023
2004,,225,,AMES,2250109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,292,292,331,331,268,268,309,309,291,291,331,330,99.65753425,99.65753425,100,99.6978852,,,,,232,236,272,253,86.56716418,88.05970149,88.02588997,81.87702265
2004,,234,,ANAMOSA,2340109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,90,90,100,100,81,81,95,95,90,90,99,99,100,100,99,99,,,,,61,59,75,71,75.30864198,72.83950617,78.94736842,74.73684211
2004,,243,,ANDREW,2430109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,19,19,27,27,19,19,27,27,19,19,27,27,100,100,100,100,,,,,17,17,21,21,89.47368421,89.47368421,77.77777778,77.77777778
2004,,252,,ANITA,2520172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,21,,,19,19,,,21,21,,,100,100,,,,,,,16,17,,,84.21052632,89.47368421,,
2004,,261,,ANKENY,2610109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,510,510,492,492,463,463,461,461,510,510,491,491,100,100,99.79674797,99.79674797,,,,,413,400,401,396,89.20086393,86.39308855,86.98481562,85.90021692
2004,,279,,APLINGTON-PARKERSBURG,2790109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,23,69,69,23,23,66,66,23,23,69,69,100,100,100,100,,,,,19,19,49,44,82.60869565,82.60869565,74.24242424,66.66666667
2004,,279,,APLINGTON-PARKERSBURG,2790172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23,23,69,69,23,23,66,66,23,23,69,69,100,100,100,100,,,,,19,19,49,44,82.60869565,82.60869565,74.24242424,66.66666667
2004,,333,,ARMSTRONG-RINGSTED,3330109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,31,31,42,42,30,30,40,40,31,31,42,42,100,100,100,100,,,,,25,21,32,29,83.33333333,70,80,72.5
2004,,355,,AR-WE-VA,3550172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,25,25,42,42,24,24,39,39,25,25,42,42,100,100,100,100,,,,,23,22,31,26,95.83333333,91.66666667,79.48717949,66.66666667
2004,,387,,ATLANTIC,3870109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,104,124,124,100,100,114,114,104,104,124,124,100,100,100,100,,,,,73,75,90,90,73,75,78.94736842,78.94736842
2004,,387,,ATLANTIC,3870118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,104,124,124,100,100,114,114,104,104,124,124,100,100,100,100,,,,,73,75,90,90,73,75,78.94736842,78.94736842
2004,,387,,ATLANTIC,3870308,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,104,104,124,124,100,100,114,114,104,104,124,124,100,100,100,100,,,,,73,75,90,90,73,75,78.94736842,78.94736842
2004,,414,,AUDUBON,4140109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,52,59,59,50,50,55,55,52,52,59,59,100,100,100,100,,,,,46,43,52,41,92,86,94.54545455,74.54545455
2004,,423,,AURELIA,4230109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,35,35,17,17,35,35,17,17,35,35,100,100,100,100,,,,,15,17,30,30,88.23529412,100,85.71428571,85.71428571
2004,,441,,A-H-S-T,4410172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,36,36,42,42,36,36,41,41,36,36,42,42,100,100,100,100,,,,,24,23,37,31,66.66666667,63.88888889,90.24390244,75.6097561
2004,,472,,BALLARD,4720109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,102,102,103,103,94,94,99,99,102,102,103,103,100,100,100,100,,,,,77,74,77,74,81.91489362,78.72340426,77.77777778,74.74747475
2004,,504,,BATTLE CREEK-IDA GROVE,5040109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,57,63,63,54,54,62,62,57,57,63,62,100,100,100,98.41269841,,,,,49,48,50,47,90.74074074,88.88888889,80.64516129,75.80645161
2004,,504,,BATTLE CREEK-IDA GROVE,5040118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,57,63,63,54,54,62,62,57,57,63,62,100,100,100,98.41269841,,,,,49,48,50,47,90.74074074,88.88888889,80.64516129,75.80645161
2004,,513,,BAXTER,5130172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,20,38,38,19,19,35,35,20,20,38,38,100,100,100,100,,,,,19,19,28,31,100,100,80,88.57142857
2004,,540,,BCLUW,5400172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66,66,54,54,56,56,50,50,66,66,54,54,100,100,100,100,,,,,49,43,35,32,87.5,76.78571429,70,64
2004,,549,,BEDFORD,5490109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,41,53,53,41,41,53,53,41,41,53,53,100,100,100,100,,,,,37,35,34,34,90.24390244,85.36585366,64.1509434,64.1509434
2004,,576,,BELLE PLAINE,5760109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,47,54,54,43,43,50,50,47,47,54,54,100,100,100,100,,,,,33,38,29,31,76.74418605,88.37209302,58,62
2004,,585,,BELLEVUE,5850109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,51,51,51,51,43,43,44,44,51,51,51,51,100,100,100,100,,,,,38,31,34,34,88.37209302,72.09302326,77.27272727,77.27272727
2004,,594,,BELMOND-KLEMME,5940109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,47,58,58,47,47,58,58,47,47,58,58,100,100,100,100,,,,,40,42,33,33,85.10638298,89.36170213,56.89655172,56.89655172
2004,,594,,BELMOND-KLEMME,5940118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,47,58,58,47,47,58,58,47,47,58,58,100,100,100,100,,,,,40,42,33,33,85.10638298,89.36170213,56.89655172,56.89655172
2004,,609,,BENTON,6090109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,122,124,134,134,122,124,134,134,122,124,134,134,100,100,100,100,,,,,104,100,95,98,85.24590164,80.64516129,70.89552239,73.13432836
2004,,621,,BETTENDORF,6210109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,309,309,366,366,286,286,338,338,308,309,364,366,99.6763754,100,99.45355191,100,,,,,232,239,280,278,81.11888112,83.56643357,82.84023669,82.24852071
2004,,657,,EDDYVILLE-BLAKESBURG,6570172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55,55,65,65,51,51,59,59,55,55,65,65,100,100,100,100,,,,,35,37,42,38,68.62745098,72.54901961,71.18644068,64.40677966
2004,,720,,BONDURANT-FARRAR,7200172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,88,71,71,84,83,70,70,88,87,71,71,100,98.86363636,100,100,,,,,69,66,58,53,82.14285714,79.51807229,82.85714286,75.71428571
2004,,729,,BOONE,7290109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,149,217,218,148,147,206,207,150,149,217,218,100,100,100,100,,,,,123,121,155,151,83.10810811,82.31292517,75.24271845,72.9468599
2004,,729,,BOONE,7290118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,150,149,217,218,148,147,206,207,150,149,217,218,100,100,100,100,,,,,123,121,155,151,83.10810811,82.31292517,75.24271845,72.9468599
2004,,747,,BOYDEN-HULL,7470109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,40,45,45,40,40,45,45,40,40,45,45,100,100,100,100,,,,,30,29,35,35,75,72.5,77.77777778,77.77777778
2004,,819,,WEST HANCOCK,8190109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,57,53,52,56,56,51,50,57,57,53,52,100,100,100,100,,,,,42,40,35,30,75,71.42857143,68.62745098,60
2004,,846,,BROOKLYN-GUERNSEY-MALCOM,8460109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,42,62,62,39,39,51,51,42,42,60,62,100,100,96.77419355,100,,,,,33,32,37,34,84.61538462,82.05128205,72.54901961,66.66666667
2004,,873,,NORTH IOWA,8730109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,33,54,54,31,31,50,50,33,33,53,53,100,100,98.14814815,98.14814815,,,,,24,22,35,30,77.41935484,70.96774194,70,60
2004,,882,,BURLINGTON,8820109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,297,359,359,268,267,328,329,297,296,358,359,99.66442953,99.66329966,99.72144847,100,,,,,191,203,223,208,71.26865672,76.02996255,67.98780488,63.2218845
2004,,882,,BURLINGTON,8820194,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,298,297,359,359,268,267,328,329,297,296,358,359,99.66442953,99.66329966,99.72144847,100,,,,,191,203,223,208,71.26865672,76.02996255,67.98780488,63.2218845
2004,,916,,CAL,9160109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17,17,,,17,17,,,17,17,,,100,100,,,,,,,15,14,,,88.23529412,82.35294118,,
2004,,918,,CALAMUS-WHEATLAND,9180109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,42,47,47,43,42,45,45,43,42,47,47,100,100,100,100,,,,,32,31,42,35,74.41860465,73.80952381,93.33333333,77.77777778
2004,,936,,CAMANCHE,9360109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75,75,83,83,66,66,77,77,75,75,83,83,100,100,100,100,,,,,46,50,52,50,69.6969697,75.75757576,67.53246753,64.93506494
2004,,977,,CARDINAL,9770109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,57,50,50,54,54,43,43,56,56,47,47,98.24561404,98.24561404,94,94,,,,,36,34,29,29,66.66666667,62.96296296,67.44186047,67.44186047
2004,,981,,CARLISLE,9810109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,116,115,111,113,103,103,101,103,115,115,111,113,99.13793103,100,100,100,,,,,79,76,57,58,76.69902913,73.78640777,56.43564356,56.31067961
2004,,999,,CARROLL,9990109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,142,142,131,131,124,124,116,116,142,142,130,130,100,100,99.23664122,99.23664122,,,,,102,104,100,95,82.25806452,83.87096774,86.20689655,81.89655172
2004,,1044,,CEDAR FALLS,10440109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,340,340,293,293,310,310,333,333,340,340,99.7005988,99.7005988,100,100,,,,,261,262,241,239,89.07849829,89.41979522,77.74193548,77.09677419
2004,,1044,,CEDAR FALLS,10440172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,334,334,340,340,293,293,310,310,333,333,340,340,99.7005988,99.7005988,100,100,,,,,261,262,241,239,89.07849829,89.41979522,77.74193548,77.09677419
2004,,1053,,CEDAR RAPIDS,10530109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283,1283,1309,1309,1187,1187,1192,1193,1283,1283,1307,1308,100,100,99.84721161,99.92360581,,,,,785,799,801,852,66.13310868,67.31255265,67.19798658,71.41659681
2004,,1053,,CEDAR RAPIDS,10530114,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283,1283,1309,1309,1187,1187,1192,1193,1283,1283,1307,1308,100,100,99.84721161,99.92360581,,,,,785,799,801,852,66.13310868,67.31255265,67.19798658,71.41659681
2004,,1053,,CEDAR RAPIDS,10530118,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283,1283,1309,1309,1187,1187,1192,1193,1283,1283,1307,1308,100,100,99.84721161,99.92360581,,,,,785,799,801,852,66.13310868,67.31255265,67.19798658,71.41659681
2004,,1053,,CEDAR RAPIDS,10530127,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1283,1283,1309,1309,1187,1187,1192,1193,1283,1283,1307,1308,100,100,99.84721161,99.92360581,,,,,785,799,801,852,66.13310868,67.31255265,67.19798658,71.41659681
2004,,1062,,CENTER POINT-URBANA,10620172,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,99,99,98,98,91,91,95,95,99,99,98,98,100,100,100,100,,,,,54,59,78,73,59.34065934,64.83516484,82.10526316,76.84210526
2004,,1071,,CENTERVILLE,10710109,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,120,120,123,123,108,108,111,111,120,120,123,123,100,100,100,100,,,,,80,78,74,71,74.07407407,72.22222222,66.66666667,63.96396396
